"epiweek";"epiyear";"fx_etaria";"Median";"LS";"LI";"LSb";"LIb";"media.movel";"casos.notificados";"DS_UF_SIGLA";"tendencia_3_semanas";"tendencia_6_semanas";"SG_UF_NOT"
49;2024;"0-12";NA;NA;NA;NA;NA;35;43;"MS";0,5;1;50
50;2024;"0-12";NA;NA;NA;NA;NA;36;32;"MS";0,5;1;50
51;2024;"0-12";NA;NA;NA;NA;NA;27;34;"MS";0,5;1;50
52;2024;"0-12";NA;NA;NA;NA;NA;25;14;"MS";0,5;1;50
1;2025;"0-12";NA;NA;NA;NA;NA;22;26;"MS";0,5;1;50
2;2025;"0-12";NA;NA;NA;NA;NA;30;26;"MS";0,5;1;50
3;2025;"0-12";NA;NA;NA;NA;NA;27;37;"MS";0,5;1;50
4;2025;"0-12";NA;NA;NA;NA;NA;28;19;"MS";0,5;1;50
5;2025;"0-12";NA;NA;NA;NA;NA;26;29;"MS";0,5;1;50
6;2025;"0-12";NA;NA;NA;NA;NA;33;31;"MS";0,5;1;50
7;2025;"0-12";NA;NA;NA;NA;NA;42;38;"MS";0,5;1;50
8;2025;"0-12";NA;NA;NA;NA;NA;58;57;"MS";0,5;1;50
9;2025;"0-12";NA;NA;NA;NA;NA;71;78;"MS";0,5;1;50
10;2025;"0-12";NA;NA;NA;NA;NA;85;79;"MS";0,5;1;50
11;2025;"0-12";NA;NA;NA;NA;NA;93;99;"MS";0,5;1;50
12;2025;"0-12";NA;NA;NA;NA;NA;107;101;"MS";0,5;1;50
13;2025;"0-12";NA;NA;NA;NA;NA;125;122;"MS";0,5;1;50
14;2025;"0-12";NA;NA;NA;NA;NA;151;151;"MS";0,5;1;50
15;2025;"0-12";NA;NA;NA;NA;NA;166;179;"MS";0,5;1;50
16;2025;"0-12";NA;NA;NA;NA;NA;182;167;"MS";0,5;1;50
17;2025;"0-12";NA;NA;NA;NA;NA;194;200;"MS";0,5;1;50
18;2025;"0-12";NA;NA;NA;NA;NA;217;214;"MS";0,5;1;50
19;2025;"0-12";NA;NA;NA;NA;NA;224;238;"MS";0,5;1;50
20;2025;"0-12";NA;NA;NA;NA;NA;235;219;"MS";0,5;1;50
21;2025;"0-12";NA;NA;NA;NA;NA;220;249;"MS";0,5;1;50
22;2025;"0-12";NA;NA;NA;NA;NA;212;191;"MS";0,5;1;50
23;2025;"0-12";NA;NA;NA;NA;NA;188;195;"MS";0,5;1;50
24;2025;"0-12";NA;NA;NA;NA;NA;187;179;"MS";0,5;1;50
25;2025;"0-12";NA;NA;NA;NA;NA;167;186;"MS";0,5;1;50
26;2025;"0-12";NA;NA;NA;NA;NA;157;136;"MS";0,5;1;50
27;2025;"0-12";NA;NA;NA;NA;NA;150;150;"MS";0,5;1;50
28;2025;"0-12";NA;NA;NA;NA;NA;142;163;"MS";0,5;1;50
29;2025;"0-12";NA;NA;NA;NA;NA;128;114;"MS";0,5;1;50
30;2025;"0-12";NA;NA;NA;NA;NA;91;107;"MS";0,5;1;50
31;2025;"0-12";NA;NA;NA;NA;NA;73;51;"MS";0,5;1;50
32;2025;"0-12";NA;NA;NA;NA;NA;67;60;"MS";0,5;1;50
33;2025;"0-12";NA;NA;NA;NA;NA;71;89;"MS";0,5;1;50
34;2025;"0-12";NA;NA;NA;NA;NA;73;64;"MS";0,5;1;50
35;2025;"0-12";NA;NA;NA;NA;NA;68;67;"MS";0,5;1;50
36;2025;"0-12";NA;NA;NA;NA;NA;70;72;"MS";0,5;1;50
37;2025;"0-12";NA;NA;NA;NA;NA;69;72;"MS";0,5;1;50
38;2025;"0-12";NA;NA;NA;NA;NA;65;62;"MS";0,5;1;50
39;2025;"0-12";NA;NA;NA;NA;NA;66;61;"MS";0,5;1;50
40;2025;"0-12";NA;NA;NA;NA;NA;69;74;"MS";0,5;1;50
41;2025;"0-12";NA;NA;NA;NA;NA;72;71;"MS";0,5;1;50
42;2025;"0-12";NA;NA;NA;NA;NA;73;71;"MS";0,5;1;50
43;2025;"0-12";NA;NA;NA;NA;NA;77;78;"MS";0,5;1;50
44;2025;"0-12";NA;NA;NA;NA;NA;77;81;"MS";0,5;1;50
45;2025;"0-12";NA;NA;NA;NA;NA;76;72;"MS";0,5;1;50
46;2025;"0-12";NA;NA;NA;NA;NA;72;74;"MS";0,5;1;50
47;2025;"0-12";NA;NA;NA;NA;NA;68;70;"MS";0,5;1;50
48;2025;"0-12";NA;NA;NA;NA;NA;60;61;"MS";0,5;1;50
49;2025;"0-12";NA;NA;NA;NA;NA;54;50;"MS";0,5;1;50
50;2025;"0-12";NA;NA;NA;NA;NA;47;52;"MS";0,5;1;50
51;2025;"0-12";NA;NA;NA;NA;NA;37;40;"MS";0,5;1;50
52;2025;"0-12";NA;NA;NA;NA;NA;31;20;"MS";0,5;1;50
53;2025;"0-12";NA;NA;NA;NA;NA;29;32;"MS";0,5;1;50
1;2026;"0-12";NA;NA;NA;NA;NA;30;36;"MS";0,5;1;50
2;2026;"0-12";NA;NA;NA;NA;NA;31;22;"MS";0,5;1;50
3;2026;"0-12";35;36;35;35;35;29;37;"MS";0,5;1;50
4;2026;"0-12";30;31;30;30;30;30;31;"MS";0,5;1;50
5;2026;"0-12";25;27;25;25;25;31;25;"MS";0,5;1;50
6;2026;"0-12";39;42;39;40;39;43;40;"MS";0,5;1;50
7;2026;"0-12";65;68;64;66;64;60;64;"MS";0,5;1;50
8;2026;"0-12";75;80;73;77;74;78;73;"MS";0,5;1;50
9;2026;"0-12";94;101;89;97;92;84;89;"MS";0,5;1;50
10;2026;"0-12";84;106,025;71;91;79;97;69;"MS";0,5;1;50
11;2026;"0-12";112;192,025;68;135;94;NA;79;"MS";0,5;1;50
1;2022;"0-12";NA;NA;NA;NA;NA;NA;17;"MT";0;1;51
2;2022;"0-12";NA;NA;NA;NA;NA;14;16;"MT";0;1;51
3;2022;"0-12";NA;NA;NA;NA;NA;11;10;"MT";0;1;51
4;2022;"0-12";NA;NA;NA;NA;NA;10;8;"MT";0;1;51
5;2022;"0-12";NA;NA;NA;NA;NA;8;11;"MT";0;1;51
6;2022;"0-12";NA;NA;NA;NA;NA;10;6;"MT";0;1;51
7;2022;"0-12";NA;NA;NA;NA;NA;8;12;"MT";0;1;51
8;2022;"0-12";NA;NA;NA;NA;NA;9;6;"MT";0;1;51
9;2022;"0-12";NA;NA;NA;NA;NA;9;9;"MT";0;1;51
10;2022;"0-12";NA;NA;NA;NA;NA;10;11;"MT";0;1;51
11;2022;"0-12";NA;NA;NA;NA;NA;10;9;"MT";0;1;51
12;2022;"0-12";NA;NA;NA;NA;NA;10;11;"MT";0;1;51
13;2022;"0-12";NA;NA;NA;NA;NA;10;11;"MT";0;1;51
14;2022;"0-12";NA;NA;NA;NA;NA;8;7;"MT";0;1;51
15;2022;"0-12";NA;NA;NA;NA;NA;6;6;"MT";0;1;51
16;2022;"0-12";NA;NA;NA;NA;NA;6;4;"MT";0;1;51
17;2022;"0-12";NA;NA;NA;NA;NA;7;9;"MT";0;1;51
18;2022;"0-12";NA;NA;NA;NA;NA;8;9;"MT";0;1;51
19;2022;"0-12";NA;NA;NA;NA;NA;9;6;"MT";0;1;51
20;2022;"0-12";NA;NA;NA;NA;NA;9;11;"MT";0;1;51
21;2022;"0-12";NA;NA;NA;NA;NA;10;10;"MT";0;1;51
22;2022;"0-12";NA;NA;NA;NA;NA;8;8;"MT";0;1;51
23;2022;"0-12";NA;NA;NA;NA;NA;8;6;"MT";0;1;51
24;2022;"0-12";NA;NA;NA;NA;NA;8;10;"MT";0;1;51
25;2022;"0-12";NA;NA;NA;NA;NA;11;9;"MT";0;1;51
26;2022;"0-12";NA;NA;NA;NA;NA;11;14;"MT";0;1;51
27;2022;"0-12";NA;NA;NA;NA;NA;10;10;"MT";0;1;51
28;2022;"0-12";NA;NA;NA;NA;NA;7;6;"MT";0;1;51
29;2022;"0-12";NA;NA;NA;NA;NA;5;5;"MT";0;1;51
30;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MT";0;1;51
31;2022;"0-12";NA;NA;NA;NA;NA;3;5;"MT";0;1;51
32;2022;"0-12";NA;NA;NA;NA;NA;3;1;"MT";0;1;51
33;2022;"0-12";NA;NA;NA;NA;NA;2;3;"MT";0;1;51
34;2022;"0-12";NA;NA;NA;NA;NA;3;2;"MT";0;1;51
36;2022;"0-12";NA;NA;NA;NA;NA;4;5;"MT";0;1;51
37;2022;"0-12";NA;NA;NA;NA;NA;3;4;"MT";0;1;51
38;2022;"0-12";NA;NA;NA;NA;NA;3;1;"MT";0;1;51
40;2022;"0-12";NA;NA;NA;NA;NA;3;4;"MT";0;1;51
41;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MT";0;1;51
42;2022;"0-12";NA;NA;NA;NA;NA;5;4;"MT";0;1;51
43;2022;"0-12";NA;NA;NA;NA;NA;5;7;"MT";0;1;51
44;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MT";0;1;51
45;2022;"0-12";NA;NA;NA;NA;NA;3;1;"MT";0;1;51
47;2022;"0-12";NA;NA;NA;NA;NA;3;4;"MT";0;1;51
48;2022;"0-12";NA;NA;NA;NA;NA;4;3;"MT";0;1;51
49;2022;"0-12";NA;NA;NA;NA;NA;4;5;"MT";0;1;51
50;2022;"0-12";NA;NA;NA;NA;NA;4;4;"MT";0;1;51
51;2022;"0-12";NA;NA;NA;NA;NA;2;2;"MT";0;1;51
52;2022;"0-12";NA;NA;NA;NA;NA;2;1;"MT";0;1;51
1;2023;"0-12";NA;NA;NA;NA;NA;2;4;"MT";0;1;51
2;2023;"0-12";NA;NA;NA;NA;NA;3;2;"MT";0;1;51
3;2023;"0-12";NA;NA;NA;NA;NA;3;4;"MT";0;1;51
4;2023;"0-12";NA;NA;NA;NA;NA;5;2;"MT";0;1;51
6;2023;"0-12";NA;NA;NA;NA;NA;6;8;"MT";0;1;51
7;2023;"0-12";NA;NA;NA;NA;NA;10;8;"MT";0;1;51
8;2023;"0-12";NA;NA;NA;NA;NA;11;13;"MT";0;1;51
9;2023;"0-12";NA;NA;NA;NA;NA;11;12;"MT";0;1;51
10;2023;"0-12";NA;NA;NA;NA;NA;18;8;"MT";0;1;51
11;2023;"0-12";NA;NA;NA;NA;NA;23;33;"MT";0;1;51
12;2023;"0-12";NA;NA;NA;NA;NA;30;29;"MT";0;1;51
13;2023;"0-12";NA;NA;NA;NA;NA;27;29;"MT";0;1;51
14;2023;"0-12";NA;NA;NA;NA;NA;26;24;"MT";0;1;51
15;2023;"0-12";NA;NA;NA;NA;NA;31;25;"MT";0;1;51
16;2023;"0-12";NA;NA;NA;NA;NA;35;45;"MT";0;1;51
17;2023;"0-12";NA;NA;NA;NA;NA;38;34;"MT";0;1;51
18;2023;"0-12";NA;NA;NA;NA;NA;32;34;"MT";0;1;51
19;2023;"0-12";NA;NA;NA;NA;NA;32;29;"MT";0;1;51
20;2023;"0-12";NA;NA;NA;NA;NA;29;34;"MT";0;1;51
21;2023;"0-12";NA;NA;NA;NA;NA;28;25;"MT";0;1;51
22;2023;"0-12";NA;NA;NA;NA;NA;24;24;"MT";0;1;51
23;2023;"0-12";NA;NA;NA;NA;NA;18;23;"MT";0;1;51
24;2023;"0-12";NA;NA;NA;NA;NA;14;8;"MT";0;1;51
25;2023;"0-12";NA;NA;NA;NA;NA;11;12;"MT";0;1;51
26;2023;"0-12";NA;NA;NA;NA;NA;11;14;"MT";0;1;51
27;2023;"0-12";NA;NA;NA;NA;NA;9;7;"MT";0;1;51
28;2023;"0-12";NA;NA;NA;NA;NA;5;7;"MT";0;1;51
29;2023;"0-12";NA;NA;NA;NA;NA;6;1;"MT";0;1;51
30;2023;"0-12";NA;NA;NA;NA;NA;5;9;"MT";0;1;51
31;2023;"0-12";NA;NA;NA;NA;NA;6;5;"MT";0;1;51
32;2023;"0-12";NA;NA;NA;NA;NA;3;3;"MT";0;1;51
33;2023;"0-12";NA;NA;NA;NA;NA;2;2;"MT";0;1;51
35;2023;"0-12";NA;NA;NA;NA;NA;2;2;"MT";0;1;51
37;2023;"0-12";NA;NA;NA;NA;NA;2;1;"MT";0;1;51
39;2023;"0-12";NA;NA;NA;NA;NA;2;2;"MT";0;1;51
40;2023;"0-12";NA;NA;NA;NA;NA;2;2;"MT";0;1;51
41;2023;"0-12";NA;NA;NA;NA;NA;2;1;"MT";0;1;51
42;2023;"0-12";NA;NA;NA;NA;NA;1;2;"MT";0;1;51
46;2023;"0-12";NA;NA;NA;NA;NA;1;1;"MT";0;1;51
47;2023;"0-12";NA;NA;NA;NA;NA;3;1;"MT";0;1;51
48;2023;"0-12";NA;NA;NA;NA;NA;3;6;"MT";0;1;51
49;2023;"0-12";NA;NA;NA;NA;NA;4;2;"MT";0;1;51
50;2023;"0-12";NA;NA;NA;NA;NA;2;3;"MT";0;1;51
51;2023;"0-12";NA;NA;NA;NA;NA;2;2;"MT";0;1;51
52;2023;"0-12";NA;NA;NA;NA;NA;2;1;"MT";0;1;51
3;2024;"0-12";NA;NA;NA;NA;NA;3;4;"MT";0;1;51
4;2024;"0-12";NA;NA;NA;NA;NA;3;3;"MT";0;1;51
5;2024;"0-12";NA;NA;NA;NA;NA;2;3;"MT";0;1;51
6;2024;"0-12";NA;NA;NA;NA;NA;4;1;"MT";0;1;51
7;2024;"0-12";NA;NA;NA;NA;NA;4;7;"MT";0;1;51
8;2024;"0-12";NA;NA;NA;NA;NA;4;4;"MT";0;1;51
9;2024;"0-12";NA;NA;NA;NA;NA;3;2;"MT";0;1;51
10;2024;"0-12";NA;NA;NA;NA;NA;4;4;"MT";0;1;51
11;2024;"0-12";NA;NA;NA;NA;NA;5;5;"MT";0;1;51
12;2024;"0-12";NA;NA;NA;NA;NA;6;5;"MT";0;1;51
13;2024;"0-12";NA;NA;NA;NA;NA;6;7;"MT";0;1;51
14;2024;"0-12";NA;NA;NA;NA;NA;8;6;"MT";0;1;51
15;2024;"0-12";NA;NA;NA;NA;NA;15;12;"MT";0;1;51
16;2024;"0-12";NA;NA;NA;NA;NA;22;26;"MT";0;1;51
17;2024;"0-12";NA;NA;NA;NA;NA;23;28;"MT";0;1;51
18;2024;"0-12";NA;NA;NA;NA;NA;23;16;"MT";0;1;51
19;2024;"0-12";NA;NA;NA;NA;NA;18;26;"MT";0;1;51
20;2024;"0-12";NA;NA;NA;NA;NA;18;13;"MT";0;1;51
21;2024;"0-12";NA;NA;NA;NA;NA;12;15;"MT";0;1;51
22;2024;"0-12";NA;NA;NA;NA;NA;14;8;"MT";0;1;51
23;2024;"0-12";NA;NA;NA;NA;NA;12;18;"MT";0;1;51
24;2024;"0-12";NA;NA;NA;NA;NA;14;9;"MT";0;1;51
25;2024;"0-12";NA;NA;NA;NA;NA;10;15;"MT";0;1;51
26;2024;"0-12";NA;NA;NA;NA;NA;10;5;"MT";0;1;51
27;2024;"0-12";NA;NA;NA;NA;NA;9;10;"MT";0;1;51
28;2024;"0-12";NA;NA;NA;NA;NA;13;11;"MT";0;1;51
29;2024;"0-12";NA;NA;NA;NA;NA;13;17;"MT";0;1;51
30;2024;"0-12";NA;NA;NA;NA;NA;11;12;"MT";0;1;51
31;2024;"0-12";NA;NA;NA;NA;NA;8;5;"MT";0;1;51
32;2024;"0-12";NA;NA;NA;NA;NA;6;6;"MT";0;1;51
33;2024;"0-12";NA;NA;NA;NA;NA;8;8;"MT";0;1;51
34;2024;"0-12";NA;NA;NA;NA;NA;9;11;"MT";0;1;51
35;2024;"0-12";NA;NA;NA;NA;NA;12;8;"MT";0;1;51
36;2024;"0-12";NA;NA;NA;NA;NA;12;16;"MT";0;1;51
37;2024;"0-12";NA;NA;NA;NA;NA;13;12;"MT";0;1;51
38;2024;"0-12";NA;NA;NA;NA;NA;11;10;"MT";0;1;51
39;2024;"0-12";NA;NA;NA;NA;NA;10;10;"MT";0;1;51
40;2024;"0-12";NA;NA;NA;NA;NA;13;10;"MT";0;1;51
41;2024;"0-12";NA;NA;NA;NA;NA;11;19;"MT";0;1;51
42;2024;"0-12";NA;NA;NA;NA;NA;12;5;"MT";0;1;51
43;2024;"0-12";NA;NA;NA;NA;NA;11;11;"MT";0;1;51
44;2024;"0-12";NA;NA;NA;NA;NA;12;16;"MT";0;1;51
45;2024;"0-12";NA;NA;NA;NA;NA;12;10;"MT";0;1;51
46;2024;"0-12";NA;NA;NA;NA;NA;10;11;"MT";0;1;51
47;2024;"0-12";NA;NA;NA;NA;NA;8;9;"MT";0;1;51
48;2024;"0-12";NA;NA;NA;NA;NA;7;4;"MT";0;1;51
49;2024;"0-12";NA;NA;NA;NA;NA;6;8;"MT";0;1;51
50;2024;"0-12";NA;NA;NA;NA;NA;6;5;"MT";0;1;51
51;2024;"0-12";NA;NA;NA;NA;NA;4;6;"MT";0;1;51
52;2024;"0-12";NA;NA;NA;NA;NA;4;2;"MT";0;1;51
1;2025;"0-12";NA;NA;NA;NA;NA;4;4;"MT";0;1;51
2;2025;"0-12";NA;NA;NA;NA;NA;5;5;"MT";0;1;51
3;2025;"0-12";NA;NA;NA;NA;NA;5;6;"MT";0;1;51
4;2025;"0-12";NA;NA;NA;NA;NA;6;5;"MT";0;1;51
5;2025;"0-12";NA;NA;NA;NA;NA;6;6;"MT";0;1;51
6;2025;"0-12";NA;NA;NA;NA;NA;7;6;"MT";0;1;51
7;2025;"0-12";NA;NA;NA;NA;NA;9;10;"MT";0;1;51
8;2025;"0-12";NA;NA;NA;NA;NA;14;12;"MT";0;1;51
9;2025;"0-12";NA;NA;NA;NA;NA;17;19;"MT";0;1;51
10;2025;"0-12";NA;NA;NA;NA;NA;21;19;"MT";0;1;51
11;2025;"0-12";NA;NA;NA;NA;NA;26;25;"MT";0;1;51
12;2025;"0-12";NA;NA;NA;NA;NA;30;34;"MT";0;1;51
13;2025;"0-12";NA;NA;NA;NA;NA;33;31;"MT";0;1;51
14;2025;"0-12";NA;NA;NA;NA;NA;35;35;"MT";0;1;51
15;2025;"0-12";NA;NA;NA;NA;NA;36;39;"MT";0;1;51
16;2025;"0-12";NA;NA;NA;NA;NA;41;33;"MT";0;1;51
17;2025;"0-12";NA;NA;NA;NA;NA;43;51;"MT";0;1;51
18;2025;"0-12";NA;NA;NA;NA;NA;53;46;"MT";0;1;51
19;2025;"0-12";NA;NA;NA;NA;NA;54;61;"MT";0;1;51
20;2025;"0-12";NA;NA;NA;NA;NA;59;55;"MT";0;1;51
21;2025;"0-12";NA;NA;NA;NA;NA;59;62;"MT";0;1;51
22;2025;"0-12";NA;NA;NA;NA;NA;65;59;"MT";0;1;51
23;2025;"0-12";NA;NA;NA;NA;NA;65;75;"MT";0;1;51
24;2025;"0-12";NA;NA;NA;NA;NA;60;60;"MT";0;1;51
25;2025;"0-12";NA;NA;NA;NA;NA;53;44;"MT";0;1;51
26;2025;"0-12";NA;NA;NA;NA;NA;43;54;"MT";0;1;51
27;2025;"0-12";NA;NA;NA;NA;NA;38;32;"MT";0;1;51
28;2025;"0-12";NA;NA;NA;NA;NA;27;29;"MT";0;1;51
29;2025;"0-12";NA;NA;NA;NA;NA;23;20;"MT";0;1;51
30;2025;"0-12";NA;NA;NA;NA;NA;21;20;"MT";0;1;51
31;2025;"0-12";NA;NA;NA;NA;NA;19;23;"MT";0;1;51
32;2025;"0-12";NA;NA;NA;NA;NA;21;14;"MT";0;1;51
33;2025;"0-12";NA;NA;NA;NA;NA;20;26;"MT";0;1;51
34;2025;"0-12";NA;NA;NA;NA;NA;21;21;"MT";0;1;51
35;2025;"0-12";NA;NA;NA;NA;NA;17;16;"MT";0;1;51
36;2025;"0-12";NA;NA;NA;NA;NA;16;14;"MT";0;1;51
37;2025;"0-12";NA;NA;NA;NA;NA;16;18;"MT";0;1;51
38;2025;"0-12";NA;NA;NA;NA;NA;17;17;"MT";0;1;51
39;2025;"0-12";NA;NA;NA;NA;NA;16;15;"MT";0;1;51
40;2025;"0-12";NA;NA;NA;NA;NA;15;15;"MT";0;1;51
41;2025;"0-12";NA;NA;NA;NA;NA;16;14;"MT";0;1;51
42;2025;"0-12";NA;NA;NA;NA;NA;16;19;"MT";0;1;51
43;2025;"0-12";NA;NA;NA;NA;NA;15;16;"MT";0;1;51
44;2025;"0-12";NA;NA;NA;NA;NA;11;11;"MT";0;1;51
45;2025;"0-12";NA;NA;NA;NA;NA;9;5;"MT";0;1;51
46;2025;"0-12";NA;NA;NA;NA;NA;11;11;"MT";0;1;51
47;2025;"0-12";NA;NA;NA;NA;NA;12;16;"MT";0;1;51
48;2025;"0-12";NA;NA;NA;NA;NA;13;9;"MT";0;1;51
49;2025;"0-12";NA;NA;NA;NA;NA;10;13;"MT";0;1;51
50;2025;"0-12";9;9;9;9;9;12;9;"MT";0;1;51
51;2025;"0-12";14;14;14;14;14;12;15;"MT";0;1;51
52;2025;"0-12";13;14;13;13;13;11;13;"MT";0;1;51
53;2025;"0-12";6;7;6;6;6;9;6;"MT";0;1;51
1;2026;"0-12";7;8;7;7;7;8;7;"MT";0;1;51
2;2026;"0-12";10;11;10;10;10;9;10;"MT";0;1;51
3;2026;"0-12";10;11;10;10;10;8;10;"MT";0;1;51
4;2026;"0-12";5;6,02499999999998;5;5;5;9;5;"MT";0;1;51
5;2026;"0-12";13;15;13;14;13;12;13;"MT";0;1;51
6;2026;"0-12";17;20;17;18;17;20;17;"MT";0;1;51
7;2026;"0-12";29;32;28;30;28;26;28;"MT";0;1;51
8;2026;"0-12";31;36;29;33;30;37;30;"MT";0;1;51
9;2026;"0-12";51;57;46;53;49;39;51;"MT";0;1;51
10;2026;"0-12";35;50;24;39;31;44;51;"MT";0;1;51
11;2026;"0-12";46;84;25;56;38;NA;33;"MT";0;1;51
1;2022;"0-12";NA;NA;NA;NA;NA;NA;47;"PA";0,5;1;15
2;2022;"0-12";NA;NA;NA;NA;NA;33;23;"PA";0,5;1;15
3;2022;"0-12";NA;NA;NA;NA;NA;27;29;"PA";0,5;1;15
4;2022;"0-12";NA;NA;NA;NA;NA;27;29;"PA";0,5;1;15
5;2022;"0-12";NA;NA;NA;NA;NA;23;22;"PA";0,5;1;15
6;2022;"0-12";NA;NA;NA;NA;NA;20;19;"PA";0,5;1;15
7;2022;"0-12";NA;NA;NA;NA;NA;15;19;"PA";0,5;1;15
8;2022;"0-12";NA;NA;NA;NA;NA;19;8;"PA";0,5;1;15
9;2022;"0-12";NA;NA;NA;NA;NA;21;31;"PA";0,5;1;15
10;2022;"0-12";NA;NA;NA;NA;NA;26;24;"PA";0,5;1;15
11;2022;"0-12";NA;NA;NA;NA;NA;25;22;"PA";0,5;1;15
12;2022;"0-12";NA;NA;NA;NA;NA;28;28;"PA";0,5;1;15
13;2022;"0-12";NA;NA;NA;NA;NA;34;33;"PA";0,5;1;15
14;2022;"0-12";NA;NA;NA;NA;NA;39;41;"PA";0,5;1;15
15;2022;"0-12";NA;NA;NA;NA;NA;44;44;"PA";0,5;1;15
16;2022;"0-12";NA;NA;NA;NA;NA;41;46;"PA";0,5;1;15
17;2022;"0-12";NA;NA;NA;NA;NA;39;33;"PA";0,5;1;15
18;2022;"0-12";NA;NA;NA;NA;NA;41;38;"PA";0,5;1;15
19;2022;"0-12";NA;NA;NA;NA;NA;60;52;"PA";0,5;1;15
20;2022;"0-12";NA;NA;NA;NA;NA;62;89;"PA";0,5;1;15
21;2022;"0-12";NA;NA;NA;NA;NA;65;46;"PA";0,5;1;15
22;2022;"0-12";NA;NA;NA;NA;NA;55;59;"PA";0,5;1;15
23;2022;"0-12";NA;NA;NA;NA;NA;48;60;"PA";0,5;1;15
24;2022;"0-12";NA;NA;NA;NA;NA;41;24;"PA";0,5;1;15
25;2022;"0-12";NA;NA;NA;NA;NA;35;40;"PA";0,5;1;15
26;2022;"0-12";NA;NA;NA;NA;NA;38;42;"PA";0,5;1;15
27;2022;"0-12";NA;NA;NA;NA;NA;31;31;"PA";0,5;1;15
28;2022;"0-12";NA;NA;NA;NA;NA;25;21;"PA";0,5;1;15
29;2022;"0-12";NA;NA;NA;NA;NA;20;22;"PA";0,5;1;15
30;2022;"0-12";NA;NA;NA;NA;NA;15;16;"PA";0,5;1;15
31;2022;"0-12";NA;NA;NA;NA;NA;13;7;"PA";0,5;1;15
32;2022;"0-12";NA;NA;NA;NA;NA;13;15;"PA";0,5;1;15
33;2022;"0-12";NA;NA;NA;NA;NA;15;17;"PA";0,5;1;15
34;2022;"0-12";NA;NA;NA;NA;NA;13;13;"PA";0,5;1;15
35;2022;"0-12";NA;NA;NA;NA;NA;11;10;"PA";0,5;1;15
36;2022;"0-12";NA;NA;NA;NA;NA;11;11;"PA";0,5;1;15
37;2022;"0-12";NA;NA;NA;NA;NA;10;11;"PA";0,5;1;15
38;2022;"0-12";NA;NA;NA;NA;NA;10;9;"PA";0,5;1;15
39;2022;"0-12";NA;NA;NA;NA;NA;10;11;"PA";0,5;1;15
40;2022;"0-12";NA;NA;NA;NA;NA;9;9;"PA";0,5;1;15
41;2022;"0-12";NA;NA;NA;NA;NA;12;6;"PA";0,5;1;15
42;2022;"0-12";NA;NA;NA;NA;NA;16;20;"PA";0,5;1;15
43;2022;"0-12";NA;NA;NA;NA;NA;17;22;"PA";0,5;1;15
44;2022;"0-12";NA;NA;NA;NA;NA;16;10;"PA";0,5;1;15
45;2022;"0-12";NA;NA;NA;NA;NA;14;17;"PA";0,5;1;15
46;2022;"0-12";NA;NA;NA;NA;NA;16;16;"PA";0,5;1;15
47;2022;"0-12";NA;NA;NA;NA;NA;14;16;"PA";0,5;1;15
48;2022;"0-12";NA;NA;NA;NA;NA;10;10;"PA";0,5;1;15
49;2022;"0-12";NA;NA;NA;NA;NA;8;5;"PA";0,5;1;15
50;2022;"0-12";NA;NA;NA;NA;NA;9;10;"PA";0,5;1;15
51;2022;"0-12";NA;NA;NA;NA;NA;11;11;"PA";0,5;1;15
52;2022;"0-12";NA;NA;NA;NA;NA;13;13;"PA";0,5;1;15
1;2023;"0-12";NA;NA;NA;NA;NA;13;15;"PA";0,5;1;15
2;2023;"0-12";NA;NA;NA;NA;NA;15;10;"PA";0,5;1;15
3;2023;"0-12";NA;NA;NA;NA;NA;15;21;"PA";0,5;1;15
4;2023;"0-12";NA;NA;NA;NA;NA;17;13;"PA";0,5;1;15
5;2023;"0-12";NA;NA;NA;NA;NA;16;17;"PA";0,5;1;15
6;2023;"0-12";NA;NA;NA;NA;NA;18;18;"PA";0,5;1;15
7;2023;"0-12";NA;NA;NA;NA;NA;19;20;"PA";0,5;1;15
8;2023;"0-12";NA;NA;NA;NA;NA;26;19;"PA";0,5;1;15
9;2023;"0-12";NA;NA;NA;NA;NA;29;38;"PA";0,5;1;15
10;2023;"0-12";NA;NA;NA;NA;NA;34;29;"PA";0,5;1;15
11;2023;"0-12";NA;NA;NA;NA;NA;36;35;"PA";0,5;1;15
12;2023;"0-12";NA;NA;NA;NA;NA;38;45;"PA";0,5;1;15
13;2023;"0-12";NA;NA;NA;NA;NA;42;35;"PA";0,5;1;15
14;2023;"0-12";NA;NA;NA;NA;NA;41;46;"PA";0,5;1;15
15;2023;"0-12";NA;NA;NA;NA;NA;45;43;"PA";0,5;1;15
16;2023;"0-12";NA;NA;NA;NA;NA;44;45;"PA";0,5;1;15
17;2023;"0-12";NA;NA;NA;NA;NA;47;45;"PA";0,5;1;15
18;2023;"0-12";NA;NA;NA;NA;NA;51;52;"PA";0,5;1;15
19;2023;"0-12";NA;NA;NA;NA;NA;58;56;"PA";0,5;1;15
20;2023;"0-12";NA;NA;NA;NA;NA;61;66;"PA";0,5;1;15
21;2023;"0-12";NA;NA;NA;NA;NA;58;61;"PA";0,5;1;15
22;2023;"0-12";NA;NA;NA;NA;NA;52;46;"PA";0,5;1;15
23;2023;"0-12";NA;NA;NA;NA;NA;53;49;"PA";0,5;1;15
